filename,width,height,class,xmin,ymin,xmax,ymax
img-XULFCEZGZ3_png.rf.e8bab1b697c67c9595c0e1050f4081b7.jpg,450,450,motorcycles,176,187,201,217
img-buses-0ZBTCY1F73_png.rf.e888ec968a33edb67be45003a9d8196d.jpg,450,450,buses,53,265,229,401
img-crosswalks-VU8QHPDB3X_png.rf.ea1dd099943a3eaeed6c1c9e068c0e07.jpg,450,450,crosswalks,0,194,450,279

img-TZUT19GSQ1_png.rf.ea0237da2aa173455965563c1ea04f6f.jpg,450,450,motorcycles,232,54,435,438
img-ZXRWB3FVKP_png.rf.e95113682e4550405c276e190717ea92.jpg,450,450,stairs,303,69,345,95
img-ZXRWB3FVKP_png.rf.e95113682e4550405c276e190717ea92.jpg,450,450,stairs,324,236,386,320
img-ZXRWB3FVKP_png.rf.e95113682e4550405c276e190717ea92.jpg,450,450,stairs,309,112,382,221
img-ZXRWB3FVKP_png.rf.e95113682e4550405c276e190717ea92.jpg,450,450,stairs,219,45,305,330
img-bicycles-8Y8EJQ6YBB_png.rf.e81774b2040892b8c1e461e1d204d999.jpg,450,450,tractors,0,198,86,411
img-bicycles-8Y8EJQ6YBB_png.rf.e81774b2040892b8c1e461e1d204d999.jpg,450,450,tractors,113,96,365,405
img-bicycles-20DS42P8P8_png.rf.ea332d4d9516fc8562467e141da56b67.jpg,450,450,bicycles,34,0,360,216
img-YQOR7EX0J5_png.rf.ea2b56496d7adb0dadcf5b555f680db4.jpg,450,450,motorcycles,413,320,450,450
img-YQOR7EX0J5_png.rf.ea2b56496d7adb0dadcf5b555f680db4.jpg,450,450,motorcycles,292,296,409,450
img-traffic-lights-7YEK10TO50_png.rf.ea658431afcfc6ef2c12cdb1ced07aa9.jpg,450,450,traffic lights,285,211,392,423
img-traffic-lights-7YEK10TO50_png.rf.ea658431afcfc6ef2c12cdb1ced07aa9.jpg,450,450,traffic lights,184,203,284,413
img-bicycles-P6EFXFGIMD_png.rf.e97939b485029a4278bff240e494123c.jpg,450,450,bicycles,180,318,191,341
img-motorcycles-19IKF22CRJ_png.rf.eacdeb894855dc453d0673fec1be8066.jpg,450,450,motorcycles,34,110,214,450
img-MJLNR4FRR9_png.rf.eb2223df36aa784f68be241343475c08.jpg,450,450,traffic lights,22,202,276,400
img-crosswalks-S7XN2U5O1L_png.rf.ea951ce1256803ff9d4922d74f8e0aa8.jpg,450,450,crosswalks,173,198,450,447
img-bicycles-IRGD3DJ8AL_png.rf.eaa64f64942d7034c6c7d8b68671f206.jpg,450,450,bicycles,0,138,95,393
img-traffic-lights-PO6ZZJLB66_png.rf.ebfc8e88ad56e89a3df43bd211ba1ea6.jpg,450,450,traffic lights,58,97,172,175
img-traffic-lights-PO6ZZJLB66_png.rf.ebfc8e88ad56e89a3df43bd211ba1ea6.jpg,450,450,traffic lights,319,150,419,225
img-Z6UKTICVRV_png.rf.e76f93ee68d00ca074f333b8e5c953a6.jpg,450,450,motorcycles,119,213,231,319
img-bicycles-AOXQX7L6X8_png.rf.eae0bd25333b5b253a8cc6237f08a079.jpg,450,450,bicycles,211,143,438,319
img-RQ8TMI4D34_png.rf.e5e05f2e883abcfda02ee6049901be1e.jpg,450,450,buses,49,121,242,345
img-P8CDXIWDTY_png.rf.ea09e2c3294b981dbc0726a829e37df5.jpg,450,450,motorcycles,0,297,133,450
img-P8CDXIWDTY_png.rf.ea09e2c3294b981dbc0726a829e37df5.jpg,450,450,motorcycles,280,263,345,406
img-motorcycles-IL1E0EQ6B0_png.rf.eb833f277827a77cdf915757da91ed50.jpg,450,450,motorcycles,5,187,140,450
img-buses-I8BN5HW3DJ_png.rf.ec34d76fbe238f66ff6ff7aed6428ba8.jpg,450,450,buses,0,0,417,386
img-bicycles-095DW7TAQO_png.rf.eb2de1fb2407b8eb47ceedb95f1ff1a5.jpg,450,450,bicycles,95,126,135,180
img-bicycles-095DW7TAQO_png.rf.eb2de1fb2407b8eb47ceedb95f1ff1a5.jpg,450,450,bicycles,95,9,324,229
img-bicycles-FJKXTROT5Y_png.rf.eb896487fbd7fe501700cdb7f4d0ad14.jpg,450,450,bicycles,70,226,151,374
img-bicycles-FJKXTROT5Y_png.rf.eb896487fbd7fe501700cdb7f4d0ad14.jpg,450,450,bicycles,184,235,279,355
img-25IXGXPXJ2_png.rf.e50461c94e31b7c0d06f2f1bdf6d7a74.jpg,450,450,crosswalks,99,241,450,345
img-TY5BTXNNP2_png.rf.eb5a50a1fe63b3ef2942294579b883ea.jpg,450,450,stairs,375,369,415,450
img-TY5BTXNNP2_png.rf.eb5a50a1fe63b3ef2942294579b883ea.jpg,450,450,stairs,248,297,364,450
img-buses-RZ56XX72TD_png.rf.e97301ea667c26563ee7915b5f60c07f.jpg,450,450,buses,17,7,450,426
img-motorcycles-8PWNB2M6Q7_png.rf.ebab9ba9a96fe8c3a58ce6f671310f79.jpg,450,450,motorcycles,146,262,367,424
img-motorcycles-8PWNB2M6Q7_png.rf.ebab9ba9a96fe8c3a58ce6f671310f79.jpg,450,450,motorcycles,75,249,209,348
img-motorcycles-8PWNB2M6Q7_png.rf.ebab9ba9a96fe8c3a58ce6f671310f79.jpg,450,450,motorcycles,34,220,101,308
img-fire-hydrants-96DLS1343P_png.rf.ec03f9e1a2fa2af001a65513b02fc977.jpg,450,450,a fire hydrant,127,16,286,395
img-taxis-CCNBVB3E4Y_png.rf.ec685b056185eabea987cced35308b25.jpg,450,450,taxis,52,96,415,420
img-6D6JM6OKMJ_png.rf.ebcc560d3c05e985a4e400ed0782df2a.jpg,450,450,bicycles,48,361,92,437
img-motorcycles-HIOCPS32DM_png.rf.ec50d245d583c8de8a89f4bb48b66ba6.jpg,450,450,motorcycles,287,81,450,369
img-GUMVAA3KUA_png.rf.ec5d814cbc29b9c9895be3204f2bee20.jpg,450,450,traffic lights,156,24,309,377
img-6BPZZS0UJ7_png.rf.ec6c19a587188ecf7687d820288ded2a.jpg,450,450,motorcycles,2,0,154,423
img-AC03455EBM_png.rf.ead5eaf7f3ddd63b510703b07da85ad1.jpg,450,450,traffic lights,377,114,450,206
img-AC03455EBM_png.rf.ead5eaf7f3ddd63b510703b07da85ad1.jpg,450,450,traffic lights,184,238,292,427
img-bicycles-3UMVCA4K7O_png.rf.ea50ab12bb56002b077db7a4ee950590.jpg,450,450,bicycles,196,336,243,411
img-motorcycles-7ZOUZYBARC_png.rf.ebc427d6b35d1e0c0eae1028d8c5fb41.jpg,450,450,motorcycles,163,226,379,404
img-motorcycles-7ZOUZYBARC_png.rf.ebc427d6b35d1e0c0eae1028d8c5fb41.jpg,450,450,motorcycles,156,251,218,289
img-motorcycles-7ZOUZYBARC_png.rf.ebc427d6b35d1e0c0eae1028d8c5fb41.jpg,450,450,motorcycles,64,289,179,400
img-motorcycles-7ZOUZYBARC_png.rf.ebc427d6b35d1e0c0eae1028d8c5fb41.jpg,450,450,motorcycles,7,226,149,380
img-buses-QOQOX6U69P_png.rf.eabeb4433a0b9046e38ee208c7bd515a.jpg,450,450,buses,42,242,450,396
img-traffic-lights-QHO9RR1TV1_png.rf.ea8a77d7d2aefdf93f278890e860eb3e.jpg,450,450,traffic lights,275,6,362,70
img-buses-PNVH26F9GO_png.rf.0651b6ee06ed7d07aa14c079d4f9fa61.jpg,450,450,buses,161,251,398,430
img-stairs-LJUF3RVTXD_png.rf.06682c6415294a88f0a0741a77c62794.jpg,450,450,stairs,113,309,264,436
img-8SB38Y5GZC_png.rf.06b022966d8d668ed99499ea7b57a350.jpg,450,450,crosswalks,246,191,450,449
img-bicycles-5J8STSF733_png.rf.070f93be4fa87749f0748069a54df944.jpg,450,450,bicycles,32,177,164,425
img-J4DGYHLHPA_png.rf.0713e09eb72feb48e321f00d324f9d37.jpg,450,450,stairs,294,276,382,331
img-buses-9I4L1FK0BU_png.rf.071ff521f3ce4556466b806c88511f09.jpg,450,450,buses,65,127,176,271
img-bicycles-B9JNQJ1Y4K_png.rf.073f543eebbc0d068ec53b499e2804df.jpg,450,450,bicycles,242,273,384,409
img-NW58X8DRZD_png.rf.0800d5d870fb405b15bfd03749495d44.jpg,450,450,a fire hydrant,219,124,286,270
img-buses-C6KKQYXRGW_png.rf.082b64572eb972284da6dd3a8b7027f5.jpg,450,450,buses,52,324,416,442
img-QC244Z9CGM_png.rf.08a45739a4bb66cae8ceab879d0aa49a.jpg,450,450,crosswalks,0,66,287,268
img-buses-WP3QGVZP90_png.rf.079c1acd5d17cf3a4ada59a3d03274e3.jpg,450,450,buses,0,0,342,450
img-Y21AY38N5Y_png.rf.0839f83eaaeffd9462883e08585d3dcb.jpg,450,450,a fire hydrant,47,166,155,365
img-buses-0B38KNXQPO_png.rf.08d27050ba2f31595afdfc4916a48c7c.jpg,450,450,buses,252,90,450,404
img-crosswalks-X5DEGCEVYA_png.rf.07a8d2bd595697a0f6f0a40b7083208b.jpg,450,450,crosswalks,2,72,307,155
img-buses-YMTDD2E9F3_png.rf.083f9bc7586e6602e882b4b23ac2c945.jpg,450,450,buses,49,47,358,220
img-motorcycles-1RO15K4ZDJ_png.rf.08f75d7688451fe7e1da84ee111d3a52.jpg,450,450,motorcycles,146,151,180,167
img-motorcycles-1RO15K4ZDJ_png.rf.08f75d7688451fe7e1da84ee111d3a52.jpg,450,450,motorcycles,0,0,67,248
img-motorcycles-1RO15K4ZDJ_png.rf.08f75d7688451fe7e1da84ee111d3a52.jpg,450,450,motorcycles,101,0,331,237
img-ZSGY2SOHDL_png.rf.0785a713bc3dee7ef68199770242701d.jpg,450,450,motorcycles,0,69,386,428
img-5GVWF12PUX_png.rf.08f4aa3a94d309043a1db6b2cfc56dbd.jpg,450,450,traffic lights,178,254,224,381
img-5GVWF12PUX_png.rf.08f4aa3a94d309043a1db6b2cfc56dbd.jpg,450,450,traffic lights,222,393,264,444
img-buses-1PZHTB3LBX_png.rf.08dbd724bdea098a48dc65dddf3d5138.jpg,450,450,buses,0,122,321,354
img-traffic-lights-HQ5TDPRSPH_png.rf.09270eafcf2b64d9a37cd8cd0582c758.jpg,450,450,traffic lights,301,182,318,222
img-traffic-lights-HQ5TDPRSPH_png.rf.09270eafcf2b64d9a37cd8cd0582c758.jpg,450,450,traffic lights,388,187,406,250
img-UBPU4QZ2O8_png.rf.08a9f1cda51245fc81f4bed3c8b2e872.jpg,450,450,motorcycles,298,118,400,270
img-UBPU4QZ2O8_png.rf.08a9f1cda51245fc81f4bed3c8b2e872.jpg,450,450,motorcycles,138,133,285,278
img-bicycles-U9CBV6GTWG_png.rf.092f553ab37475f1423ea5a2be7c4b51.jpg,450,450,bicycles,280,227,318,299
img-buses-DVZ7C12PRG_png.rf.094b6574aa9a02d7fd4d870985c707b4.jpg,450,450,buses,27,53,280,393
img-crosswalks-MURWSGN4EI_png.rf.0997ffa8d9e98973f4209101b8d22984.jpg,450,450,crosswalks,241,138,450,210
img-3GSN4DDSQT_png.rf.091c144905ea2f733e1d313d08f3315f.jpg,450,450,traffic lights,79,12,268,263
img-motorcycles-G1LVQID15Y_png.rf.0970a07d8c83913b10281d265afd1519.jpg,450,450,motorcycles,311,97,450,436
img-crosswalks-JX5NKJ2FYX_png.rf.09be32438ffe86a2f28313e0249d910b.jpg,450,450,crosswalks,79,331,443,380
img-bicycles-JJV0H5TY4C_png.rf.09a1caf901c690f737927b5992b9fe81.jpg,450,450,bicycles,0,76,196,382
img-bicycles-HFE5NW2BS3_png.rf.0b413f82d0425c23094cf486566d16ac.jpg,450,450,bicycles,281,201,304,272
img-bicycles-HFE5NW2BS3_png.rf.0b413f82d0425c23094cf486566d16ac.jpg,450,450,bicycles,218,189,272,281
img-bicycles-HFE5NW2BS3_png.rf.0b413f82d0425c23094cf486566d16ac.jpg,450,450,bicycles,310,199,392,281
img-bicycles-7SNCD8RJTP_png.rf.0b518d35975062d98d2de357d0d3997d.jpg,450,450,bicycles,92,37,355,363
img-EBQVBM8LZO_png.rf.0a3db11a2a0ebf82f443163452c2931d.jpg,450,450,traffic lights,241,75,320,255
img-EBQVBM8LZO_png.rf.0a3db11a2a0ebf82f443163452c2931d.jpg,450,450,traffic lights,127,122,226,254
img-EBQVBM8LZO_png.rf.0a3db11a2a0ebf82f443163452c2931d.jpg,450,450,traffic lights,166,74,225,128
img-EBQVBM8LZO_png.rf.0a3db11a2a0ebf82f443163452c2931d.jpg,450,450,traffic lights,314,138,351,236
img-YW5PN4H73Y_png.rf.0a4e93292ae3a15345ea0eb222aa7dd2.jpg,450,450,buses,0,33,194,371
img-L7X8VMEVA1_png.rf.0b63248b68755b050d58d2f892bd13d9.jpg,450,450,traffic lights,105,27,130,98
img-L7X8VMEVA1_png.rf.0b63248b68755b050d58d2f892bd13d9.jpg,450,450,traffic lights,345,55,371,112
img-L7X8VMEVA1_png.rf.0b63248b68755b050d58d2f892bd13d9.jpg,450,450,traffic lights,179,42,202,105
img-8OK4R1OBTF_png.rf.0a972972b9fd3ef93baba135c5ac9836.jpg,450,450,bicycles,240,113,321,330
img-8OK4R1OBTF_png.rf.0a972972b9fd3ef93baba135c5ac9836.jpg,450,450,bicycles,240,113,321,330
img-8OK4R1OBTF_png.rf.0a972972b9fd3ef93baba135c5ac9836.jpg,450,450,bicycles,104,226,246,435
img-crosswalks-AJLU3UVOWI_png.rf.0bafd52618c9fe3539f5ee30380ab0ca.jpg,450,450,crosswalks,50,294,450,356
img-buses-BXX9E6Q3E1_png.rf.0b9ae4c041684e0e9809186783e55438.jpg,450,450,buses,240,86,450,376
img-crosswalks-9LM48O0BF9_png.rf.0caff8f567e22a2249417078cc28f625.jpg,450,450,crosswalks,0,66,450,294
img-motorcycles-X2YARMZC3H_png.rf.0b3e2aaf7527be516830f2f8af5ab9a4.jpg,450,450,motorcycles,51,47,277,364
img-WBFN4HM68E_png.rf.097f47d798322576c0b4857c63bee008.jpg,450,450,motorcycles,138,268,255,380
img-849UT96EMO_png.rf.0d7b6a85109b6e4965f0483309e5cc7f.jpg,450,450,motorcycles,110,165,395,407
img-traffic-lights-URR52F5HB8_png.rf.0d6b6ddf63196efdd725c584cc7b0691.jpg,450,450,traffic lights,311,22,398,63
img-JHA545B9SJ_png.rf.0c7da44b5d4105b95ea3220a7047e601.jpg,450,450,motorcycles,8,99,124,362
img-motorcycles-KGY0ZTRCZM_png.rf.0c5089665f370c4cbec047a112712913.jpg,450,450,motorcycles,70,0,278,436
img-traffic-lights-M2KR30SHNG_png.rf.0c446f33fb22571ecaaac6e46a76f914.jpg,450,450,traffic lights,184,257,235,377
img-traffic-lights-M2KR30SHNG_png.rf.0c446f33fb22571ecaaac6e46a76f914.jpg,450,450,traffic lights,130,271,183,380
img-traffic-lights-M2KR30SHNG_png.rf.0c446f33fb22571ecaaac6e46a76f914.jpg,450,450,traffic lights,203,401,263,450
img-traffic-lights-1OUZSARV1C_png.rf.0db604c5ef82316863508bcf9096d42a.jpg,450,450,traffic lights,206,70,352,447
img-traffic-lights-1OUZSARV1C_png.rf.0db604c5ef82316863508bcf9096d42a.jpg,450,450,traffic lights,0,272,83,450
img-EIOHQ3KR0D_png.rf.0bdf80927b3c37105fd9327864968d98.jpg,450,450,bicycles,11,135,154,310
img-motorcycles-ZIL70H1O7Y_png.rf.0b10c3f6434252745df1aa4cc9b3d66a.jpg,450,450,motorcycles,185,208,308,433
img-bicycles-5UBLJ523PG_png.rf.0db86906561b0df42598915636c0e99e.jpg,450,450,bicycles,254,148,282,248
img-bicycles-5UBLJ523PG_png.rf.0db86906561b0df42598915636c0e99e.jpg,450,450,bicycles,110,103,253,284
img-motorcycles-59KMO955R3_png.rf.0bec78f230eef69878e0ebcfba5181d2.jpg,450,450,motorcycles,155,170,424,407
img-crosswalks-5BG65VYE5S_png.rf.0cb6fe44f8109292b2be13fb271733d8.jpg,450,450,crosswalks,169,250,450,348
img-8A0RO8UFXP_png.rf.09a7286d2f75dc4333a27f9243a03d3d.jpg,450,450,motorcycles,56,73,289,401
img-B0YE38VM7L_png.rf.0a988c085aeb80ab0a0214d3d1fdb140.jpg,450,450,motorcycles,36,23,178,245
img-buses-QBOKKIC4F5_png.rf.0a5fbb14db8883c53d1a96438e537131.jpg,450,450,buses,0,110,367,337
img-bicycles-8UAHET86F4_png.rf.0e95a34e94ed9bf603b09b00e006efc6.jpg,450,450,bicycles,333,195,401,321
img-bicycles-8UAHET86F4_png.rf.0e95a34e94ed9bf603b09b00e006efc6.jpg,450,450,bicycles,178,185,314,403
img-fire-hydrants-AJU6UAX3CJ_png.rf.0e17633a97a1eb515cfce8b7773fce2a.jpg,450,450,a fire hydrant,35,39,202,450
img-bicycles-O8YW1ZDA7I_png.rf.0df46102dcdef52d96abd6a260d9a64d.jpg,450,450,bicycles,0,28,172,408
img-0TJMLXZSNT_png.rf.0e0b8ad54390d2f2c8b8cac93b25a70a.jpg,450,450,bicycles,104,136,338,420
img-crosswalks-ZFAB9K6EO3_png.rf.0f245447381a90e346f9068359317630.jpg,450,450,crosswalks,69,319,449,445
img-traffic-lights-BM4V9NJHQV_png.rf.0f225f6c439c66defb94eb7f085782ba.jpg,450,450,traffic lights,135,47,262,356
img-motorcycles-VQ196UXX3F_png.rf.0ebeb56cb6da45a5bac954f7c6faf1e6.jpg,450,450,motorcycles,91,37,450,349
img-stairs-YK7WFAA5Z5_png.rf.1041fda24be3fc94c2344b02e0687df8.jpg,450,450,stairs,0,344,148,432
img-fire-hydrants-4KXRNRNWGV_png.rf.1178a15d87c72e963dc8937dfe02aa87.jpg,450,450,a fire hydrant,129,12,233,253
img-buses-YYXY96SJCV_png.rf.1162c8545342367b70d3f0a0fa9ae1ec.jpg,450,450,buses,46,188,319,422
img-motorcycles-Y473HJQAHU_png.rf.10e3fbe3aa02c1d96c04c6b6bdf1eeab.jpg,450,450,motorcycles,344,203,449,375
img-motorcycles-Y473HJQAHU_png.rf.10e3fbe3aa02c1d96c04c6b6bdf1eeab.jpg,450,450,motorcycles,64,275,331,415
img-JCUEZC11VY_png.rf.119de2ba4198e84f0ce2c164edf76c06.jpg,450,450,traffic lights,274,80,362,307
img-bicycles-WOEECLA7MN_png.rf.10417103186aa3ff9fd6b6ae290efbb2.jpg,450,450,bicycles,191,286,229,347
img-bicycles-WOEECLA7MN_png.rf.10417103186aa3ff9fd6b6ae290efbb2.jpg,450,450,bicycles,230,264,353,413
img-bicycles-QV5FR9LYXY_png.rf.11113c0c0c0235b114a19e9f79f39f9f.jpg,450,450,bicycles,42,169,191,358
img-bicycles-QV5FR9LYXY_png.rf.11113c0c0c0235b114a19e9f79f39f9f.jpg,450,450,bicycles,26,118,190,226
img-bicycles-HG27MDMX92_png.rf.0f9baf99fe53a6f5ca6e0bd75c6c7e2e.jpg,450,450,bicycles,35,212,352,431
img-traffic-lights-6IC2SS4YS4_png.rf.0e071ea2229969f0d1f12056185b5a05.jpg,450,450,traffic lights,73,78,197,235
img-traffic-lights-6IC2SS4YS4_png.rf.0e071ea2229969f0d1f12056185b5a05.jpg,450,450,traffic lights,279,64,396,169
img-bicycles-HXS9ZXP9UD_png.rf.12ddf2864a38bbf1ba945227ee502f2d.jpg,450,450,bicycles,157,223,228,395
img-bicycles-HXS9ZXP9UD_png.rf.12ddf2864a38bbf1ba945227ee502f2d.jpg,450,450,bicycles,15,156,176,438
img-stairs-79EPU3Y4QS_png.rf.0efd33ec00519672ba171c10de70f5bf.jpg,450,450,stairs,49,170,273,335
img-bicycles-C2O6J0JMXY_png.rf.11b013418bd4802dbcf23d207c51f9bc.jpg,450,450,bicycles,210,6,450,435
img-9U6G4ZJGPE_png.rf.11753f46aa984d1ea09b0cb5c0efcca2.jpg,450,450,stairs,136,141,384,386
img-EJY52XHMQ6_png.rf.10a2adeb09775360f01bd9f745a5b505.jpg,450,450,motorcycles,46,206,392,434
img-YPWK9GB3QU_png.rf.12821d2faec6f0794b5f7e4fb12028b6.jpg,450,450,cars,251,272,271,289
img-YPWK9GB3QU_png.rf.12821d2faec6f0794b5f7e4fb12028b6.jpg,450,450,cars,258,249,359,290
img-YPWK9GB3QU_png.rf.12821d2faec6f0794b5f7e4fb12028b6.jpg,450,450,cars,145,272,249,294
img-YPWK9GB3QU_png.rf.12821d2faec6f0794b5f7e4fb12028b6.jpg,450,450,cars,0,272,130,301
img-YPWK9GB3QU_png.rf.12821d2faec6f0794b5f7e4fb12028b6.jpg,450,450,cars,24,214,246,272
img-motorcycles-ZOQAIXGQV6_png.rf.110a0a48920a2555879a8ae6557effa0.jpg,450,450,motorcycles,56,145,414,424
img-crosswalks-1Y1TMLV357_png.rf.13344f978322b1c1b1d8d5f37a88f001.jpg,450,450,crosswalks,0,0,450,360
img-Q8EZ9RHDST_png.rf.12ac9f9f0c92c0c5334f081e6778f058.jpg,450,450,stairs,152,266,254,450
img-buses-6HW6YCYB8T_png.rf.102a4176ad53851bba2eb17560a69d6a.jpg,450,450,buses,172,86,438,329
img-traffic-lights-Q4BH961G4V_png.rf.10e17e59971177848105b82784947ba1.jpg,450,450,traffic lights,127,58,220,201
img-traffic-lights-Q4BH961G4V_png.rf.10e17e59971177848105b82784947ba1.jpg,450,450,traffic lights,280,47,330,200
img-motorcycles-VXFBJAD167_png.rf.0e02f4687b4dea1f9418f4edf95a7db5.jpg,450,450,motorcycles,256,166,358,365
img-motorcycles-VXFBJAD167_png.rf.0e02f4687b4dea1f9418f4edf95a7db5.jpg,450,450,motorcycles,56,228,244,395
img-motorcycles-UE3WE79SO2_png.rf.130c1871355f982477d8aa7a6454762e.jpg,450,450,motorcycles,177,207,227,323
img-motorcycles-UE3WE79SO2_png.rf.130c1871355f982477d8aa7a6454762e.jpg,450,450,motorcycles,46,177,176,396
img-motorcycles-C0KE3K1MJX_png.rf.10f36e43df0e027889771a3d50f9744f.jpg,450,450,motorcycles,39,59,169,241
img-motorcycles-C0KE3K1MJX_png.rf.10f36e43df0e027889771a3d50f9744f.jpg,450,450,motorcycles,364,61,382,128
img-motorcycles-C0KE3K1MJX_png.rf.10f36e43df0e027889771a3d50f9744f.jpg,450,450,motorcycles,282,33,350,197
img-bicycles-WLLDG9ISS6_png.rf.124b4decd96483476c1b5f6421b71caa.jpg,450,450,bicycles,119,149,173,289
img-bicycles-03XPPZS3BY_png.rf.13a691698d4328bb7d4cc7835ad65a89.jpg,450,450,bicycles,257,268,317,399
img-bicycles-03XPPZS3BY_png.rf.13a691698d4328bb7d4cc7835ad65a89.jpg,450,450,bicycles,155,245,246,399
img-bicycles-03XPPZS3BY_png.rf.13a691698d4328bb7d4cc7835ad65a89.jpg,450,450,bicycles,46,237,147,407
img-bicycles-CLEBJ8W3XL_png.rf.1390fc1b0ea8e5844631c6f669f4f4f8.jpg,450,450,bicycles,88,120,165,345
img-bicycles-3MHWI4YQ04_png.rf.139609e276629290086d49616c7ae113.jpg,450,450,bicycles,230,283,279,313
img-bicycles-3MHWI4YQ04_png.rf.139609e276629290086d49616c7ae113.jpg,450,450,bicycles,125,157,212,331
img-bicycles-3MHWI4YQ04_png.rf.139609e276629290086d49616c7ae113.jpg,450,450,bicycles,297,241,401,347
img-L8HDL1676T_png.rf.13073cba6dd05fe71ba405ad27a41039.jpg,450,450,motorcycles,210,164,397,450
img-GJIBL2UEB0_png.rf.14147a039bed8c24937eba84106b0eae.jpg,450,450,bicycles,293,144,450,423
img-stairs-OQY6R06QAR_png.rf.143804425047cb70262e6da3b6730756.jpg,450,450,stairs,240,226,368,409
img-COL8JXY7YX_png.rf.11cf9711d3e84e019430076cc1e16053.jpg,450,450,traffic lights,63,218,102,321
img-COL8JXY7YX_png.rf.11cf9711d3e84e019430076cc1e16053.jpg,450,450,traffic lights,327,146,400,243
img-motorcycles-MICE89KW6E_png.rf.131872af0ddd5e5395062a71925688f7.jpg,450,450,motorcycles,268,130,294,188
img-motorcycles-D7LO4AM13P_png.rf.14abb6835a5131adb679a54d763c4afb.jpg,450,450,motorcycles,57,310,147,450
img-motorcycles-D7LO4AM13P_png.rf.14abb6835a5131adb679a54d763c4afb.jpg,450,450,motorcycles,180,350,205,409
img-buses-SCSW81DAWL_png.rf.13d7d764168930bed7da3c8c8601dc51.jpg,450,450,buses,12,88,368,294
img-motorcycles-KVAA9JXMEV_png.rf.13afd3e389aaa39c6fc21cf1a65d09ea.jpg,450,450,motorcycles,106,113,274,306
img-motorcycles-KVAA9JXMEV_png.rf.13afd3e389aaa39c6fc21cf1a65d09ea.jpg,450,450,motorcycles,246,96,367,348
img-QXOMPWTICG_png.rf.13976dba1afbe58668cbb3f6d47a6069.jpg,450,450,motorcycles,1,82,208,438
img-traffic-lights-7I457QI5RQ_png.rf.14143faa7ba227029aeedf40c12d9119.jpg,450,450,traffic lights,289,69,375,262
img-traffic-lights-7I457QI5RQ_png.rf.14143faa7ba227029aeedf40c12d9119.jpg,450,450,traffic lights,110,217,189,382
img-crosswalks-OFGERMNIIH_png.rf.14618fec4f32414bfbd0351a321088ba.jpg,450,450,crosswalks,28,104,450,147
img-buses-C30YXFYCSQ_png.rf.1511487670f2b548dbe44f522b6559e0.jpg,450,450,buses,15,38,137,159
img-buses-C30YXFYCSQ_png.rf.1511487670f2b548dbe44f522b6559e0.jpg,450,450,buses,159,36,436,160
img-DEMAT487IK_png.rf.14d6f03141b9a0ba9cd397c040512382.jpg,450,450,bicycles,162,325,188,370
img-crosswalks-N3TNM4773E_png.rf.168fae117f874623a2d7a0942632caf6.jpg,450,450,crosswalks,5,384,429,448
img-buses-OQQYBC7LJJ_png.rf.153f5fee46fb5a88150446eedd41ea95.jpg,450,450,buses,0,0,450,327
img-FAVNDZP1O2_png.rf.15fb16501f3493366295c1cc892a44f7.jpg,450,450,bicycles,62,263,89,365
img-FAVNDZP1O2_png.rf.15fb16501f3493366295c1cc892a44f7.jpg,450,450,bicycles,94,238,151,412
img-crosswalks-LM7W8SVSPM_png.rf.14f2f91abb7a18c75d1864b78e23cbb9.jpg,450,450,crosswalks,0,230,450,290
img-motorcycles-KCMC771V40_png.rf.15d8ba540580688335ee89a951f531c4.jpg,450,450,motorcycles,199,159,293,384
img-MEP7M3S560_png.rf.16a6be5c23f7fed5f71145f2c3a2d339.jpg,450,450,motorcycles,184,125,427,271
img-buses-FO6ZSEN5U6_png.rf.168c03c0798727f23bcc05e137c4a8fe.jpg,450,450,buses,116,0,450,450
img-fire-hydrants-NMXBMJE791_png.rf.169edd62e4cae10e6b30b190631132c4.jpg,450,450,a fire hydrant,230,69,378,449
img-bicycles-54A1K14024_png.rf.1740aeceea1331080fd6e019788ebc14.jpg,450,450,bicycles,117,186,163,391
img-bicycles-54A1K14024_png.rf.1740aeceea1331080fd6e019788ebc14.jpg,450,450,bicycles,166,191,314,418
img-motorcycles-P9N4NNR684_png.rf.169f8337d9d6212a475cc8c26fd0d870.jpg,450,450,motorcycles,105,184,252,415
img-traffic-lights-5SFC8Z06A0_png.rf.15b590908ed1bfcb33a1d3f28f81f8dd.jpg,450,450,traffic lights,1,100,100,282
img-motorcycles-AY4X46FSNG_png.rf.14a1acc2f1f2eb9cec7d19cb6fbb9790.jpg,450,450,motorcycles,42,109,392,390
img-motorcycles-G91TVJ7RG5_png.rf.15953f2ea051a6ce02a829679aa3acf2.jpg,450,450,motorcycles,150,112,349,373
img-motorcycles-32U0YHFVUB_png.rf.1592351b22048c281fb72d924f9e918b.jpg,450,450,motorcycles,29,1,390,333
img-motorcycles-8LHR8UPMB6_png.rf.15fafcca261964c99b7ca9e248d42e00.jpg,450,450,motorcycles,276,0,450,416
img-buses-RNTSU957QL_png.rf.14a32181f134aa761b9b9b8bff17b917.jpg,450,450,buses,193,67,450,445
img-stairs-XRV8PT3IVV_png.rf.171951bbe41f865a27175e1313df65a7.jpg,450,450,stairs,0,137,177,408
img-I3TKU1HKOZ_png.rf.172f65d34efea5a51ab8b89a15c3aaac.jpg,450,450,traffic lights,130,50,229,113
